recon_loss,KL,disnt_basal,disnt_after,r2_mean,r2_var,adv_loss,penalty_adv,adv_perts,acc_perts,penalty_perts,adv_covariate_patient,penalty_covariate_patient,acc_covariate_patient,epoch,mode
-19.852905806373148,,0.46462115282399225,0.7085663582774391,0.37372617742075553,-64.31130828130783,,,,,,,,,0,valid
1267.227233268119,,0.0,0.0,0.08824360731139554,-85.44107747025463,4.226291786979985,0.2101457044862363,1.7548622674233205,0.3031809502155394,0.08651599092218949,2.4714295348605595,0.1236297142292772,0.3991713882298083,0,train
-4825.514275045956,,0.45256145214186966,0.7160047182261111,0.5809745002813476,-22.4043597426257,,,,,,,,,1,valid
-4094.8601140202704,,0.0,0.0,0.5465387634033653,-16.3577944992727,3.084783206114898,0.02755118682220274,1.4875649286283028,0.3892293534166104,0.017317528608350122,1.5972182799029995,0.010233658133074641,0.6305309215912948,1,train
-6411.770278033088,,0.4463199388919306,0.7150341423750414,0.6288962441679103,-8.382644993072578,,,,,,,,,2,valid
-5993.2687955289275,,0.0,0.0,0.6089620779728157,-8.993332049004852,2.6823501264726795,0.011297039663875285,1.4374886557862565,0.39498454332351685,0.009167700008090054,1.244861466659082,0.0021293396807313724,0.6636643969529384,2,train
-7012.684828814338,,0.44588135385219135,0.7187940639220483,0.6543598775717822,-6.084155494090897,,,,,,,,,3,valid
-6844.108030576964,,0.0,0.0,0.6417623313067811,-9.122522600619641,2.45314199215657,0.005742198462141868,1.3888265184454016,0.3994082701770035,0.005447861479538284,1.0643154725029662,0.00029433699322054256,0.6964679521483343,3,train
-7258.012005974265,,0.4475333352287664,0.7274630777148703,0.6833439165337649,-15.5498487512359,,,,,,,,,4,valid
-7328.744622307855,,0.0,0.0,0.6648690344703528,-10.457123803503402,2.324070920815339,0.002715814364503841,1.3606983866240527,0.4125055057072156,0.0026559338973816105,0.9633725313721476,5.9880465674463525e-05,0.7143884607263513,4,train
-7703.016170726103,,0.43888420859918886,0.7212937751385242,0.6849788510967311,-16.23870014583002,,,,,,,,,5,valid
-7646.575257997255,,0.0,0.0,0.68741638393837,-9.664104036509663,2.234642294613091,0.0008889022731692625,1.332650116972021,0.4251881060568062,0.000863507767778118,0.9019921736137287,2.5394503878413496e-05,0.7239788617636707,5,train
-7790.006117876838,,0.4354380456980002,0.721429590889323,0.7134759390075345,-11.632669578036365,,,,,,,,,6,valid
-7888.606527792441,,0.0,0.0,0.7031696300750991,-11.100854040410965,2.179703889666377,0.00023842062364565209,1.3218522442353737,0.43341001485650604,0.00022509086809396667,0.8578516450282689,1.3329754902046336e-05,0.7315956092364079,6,train
-7789.546042049632,,0.43741785839179526,0.7203623724603899,0.7270076829089503,-9.43376015642358,,,,,,,,,7,valid
-8049.353004249367,,0.0,0.0,0.7221899540421354,-10.433035910816683,2.135953329704903,5.7014404310208116e-05,1.3103914397793848,0.43588681458621414,4.863784720420918e-05,0.8255618818708368,8.376556892546098e-06,0.7394704275034569,7,train
-8258.23494944853,,0.4368193122749045,0.7202994757705392,0.7470033532898193,-6.640636206915832,,,,,,,,,8,valid
-8224.628140836148,,0.0,0.0,0.7399640728383414,-10.67704846836067,2.1177972941785246,2.5436934562576983e-05,1.3019262834175214,0.44181256056637375,1.7658187442400366e-05,0.8158710163992804,7.778747124816897e-06,0.7398524010503614,8,train
-8441.627872242647,,0.4377644418851458,0.7207089331001477,0.7621819555562115,-13.575856140632864,,,,,,,,,9,valid
-8414.103918127112,,0.0,0.0,0.7538536174736078,-11.187865776361903,2.0656761100163332,1.9531362173735514e-05,1.2849025388021726,0.45027278927532405,1.4996789424950126e-05,0.7807735712141604,4.53457274414511e-06,0.748716978607951,9,train
-8621.806410845587,,0.44242997403972634,0.7227386898263007,0.7785801882524298,-26.179442168683345,,,,,,,,,10,valid
-8525.064238677154,,0.0,0.0,0.7677943126546286,-17.413552409814326,2.0561300814151764,1.7702637028471183e-05,1.2806905959103558,0.4509840665032735,1.293988142773445e-05,0.7754394838938842,4.762755575215198e-06,0.7484215171755971,10,train
-8549.544002757353,,0.43857553620678463,0.7211808216920377,0.7882655187699724,-33.23822797978005,,,,,,,,,11,valid
-8625.97526591533,,0.0,0.0,0.7813806885976728,-17.137995048213842,2.038717065308545,2.5707774224132182e-05,1.264881217801893,0.4609827920794487,2.1970877599285033e-05,0.7738358458957156,3.7368966318075654e-06,0.7489589199021056,11,train
-8665.2626953125,,0.43549426316051115,0.7224412306183464,0.7971633196951984,-40.977974609993666,,,,,,,,,12,valid
-8756.86360127217,,0.0,0.0,0.790238045250469,-39.131654973842394,2.017285798852508,1.4827371188050388e-05,1.2574297705212154,0.46112790965550654,1.0611355074448807e-05,0.7598560303449631,4.216016180885627e-06,0.7528380429422533,12,train
-8756.50545726103,,0.4435062276447288,0.7221662853702691,0.8052114120005385,-29.637178993774953,,,,,,,,,13,valid
-8837.08112397065,,0.0,0.0,0.8002238496595493,-16.01265941066513,2.004681287585078,2.4226186854191057e-05,1.2537087967266907,0.45889735926647446,1.8626434889390983e-05,0.7509724944829941,5.599751903316376e-06,0.7538072740709459,13,train
-8777.96369485294,,0.4370946582140247,0.7239435805927954,0.8114303087441223,-31.163802796775506,,,,,,,,,14,valid
-8946.842836122256,,0.0,0.0,0.805721958502181,-20.487091692024915,1.9810111200487293,1.4158245198350228e-05,1.2469062289676152,0.467771072041344,1.0447528958528502e-05,0.7341048830264324,3.7107162665033314e-06,0.7575888875368479,14,train
-8798.611270680147,,0.43636589902389444,0.7182659983407342,0.8183948208064616,-30.878296852418536,,,,,,,,,15,valid
-9029.444537188556,,0.0,0.0,0.8104342206556204,-19.708549485495126,1.9719496353252515,1.8943998978157857e-05,1.241146906807616,0.4703251105305311,1.5791523997088045e-05,0.7308027297258377,3.152474898704858e-06,0.7593352629526241,15,train
-9054.791704963236,,0.437575616361975,0.7194928763502376,0.8214928053258428,-16.307751020341858,,,,,,,,,16,valid
-9112.614023569467,,0.0,0.0,0.8163952138902839,-21.467695696048406,1.9734268027382929,2.4145315578329134e-05,1.2393268278321705,0.47150059507505315,2.078734077982443e-05,0.7340999777252609,3.357974814745682e-06,0.7577809743784569,16,train
-8834.32755055147,,0.44092700324475165,0.7187347892050593,0.8277725103138518,-19.536992535052256,,,,,,,,,17,valid
-9126.245928790118,,0.0,0.0,0.8217036166181974,-18.643142493842618,1.9610811270572044,1.3246441419457313e-05,1.2287889968704533,0.47625080375252543,1.0215204467237286e-05,0.7322921330058897,3.031236900016888e-06,0.7563857802668134,17,train
-9154.682904411764,,0.4359617663053954,0.7195266656037447,0.8301927137069578,-17.89721357562327,,,,,,,,,18,valid
-9183.395045924832,,0.0,0.0,0.8272275067285667,-19.45772402643767,1.944122370835897,1.878159885248407e-05,1.2278999283507064,0.47635706443641634,1.5869053381071092e-05,0.7162224368469136,2.912545485333813e-06,0.7646293752902263,18,train
-9203.83806295956,,0.43225100774875513,0.7205643847742915,0.8324634148789718,-12.835162372889382,,,,,,,,,19,valid
-9351.14263421136,,0.0,0.0,0.8292866587042329,-11.316529253468541,1.915473707624384,1.2844776063279916e-05,1.221222063576853,0.4810790560535482,1.0748025209866275e-05,0.69425164002019,2.0967508220917583e-06,0.7714161917164519,19,train
-9087.524471507353,,0.4347969858797017,0.7204584522189121,0.8378945711187181,-13.459058103918963,,,,,,,,,20,valid
-9353.03133247994,,0.0,0.0,0.8300436718219061,-10.54551099272916,1.9539674061375696,1.8630808872145207e-05,1.233370999226699,0.47832806509088827,1.533072962474205e-05,0.7205964061054023,3.3000792543635744e-06,0.7629350540605752,20,train
-9105.533662683823,,0.4342420406043863,0.7195879540933169,0.8403789081089122,-13.697647808420063,,,,,,,,,21,valid
-9381.417094462628,,0.0,0.0,0.8317086570249704,-12.693179751980821,1.9391641238251247,1.5377646113105288e-05,1.2333299525686212,0.47829642690516805,1.2049951532371408e-05,0.7058341756865785,3.3276945772536703e-06,0.7664996538613293,21,train
-9485.34237132353,,0.4361346327839773,0.7246624250765393,0.8457252024933757,-8.007293312791628,,,,,,,,,22,valid
-9455.767624313767,,0.0,0.0,0.83476504884328,-9.395246308015274,1.930482030720324,2.280974594009886e-05,1.2271508969165184,0.4752943884279277,2.0154473610759572e-05,0.7033311366229444,2.655272275976075e-06,0.7679351713206317,22,train
-9099.923138786764,,0.4338076800568058,0.7218458682469785,0.839441680779478,-22.426638891519765,,,,,,,,,23,valid
-9464.606088174356,,0.0,0.0,0.8378114971579865,-14.286397070058872,1.9186147580275665,1.9681925699174195e-05,1.2182175227113672,0.48362604407845317,1.7367927131665648e-05,0.7003972345107311,2.313998584909592e-06,0.7671961510503614,23,train
